Sentence #,Word,Tag
21370,for,0
21370,last,0
21370,148,time
21370,years,unit
21371,can,0
21371,you,0
21371,generate,0
21371,report,0
21371,for,0
21371,last,0
21371,149,time
21371,hour,unit
21372,can,0
21372,you,0
21372,generate,0
21372,report,0
21372,for,0
21372,last,0
21372,149,time
21372,hr,unit
21373,can,0
21373,you,0
21373,generate,0
21373,report,0
21373,for,0
21373,last,0
21373,149,time
21373,day,unit
21374,can,0
21374,you,0
21374,generate,0
21374,report,0
21374,for,0
21374,last,0
21374,149,time
21374,days,unit
21375,can,0
21375,you,0
21375,generate,0
21375,report,0
21375,for,0
21375,last,0
21375,149,time
21375,week,unit
21376,can,0
21376,you,0
21376,generate,0
21376,report,0
21376,for,0
21376,last,0
21376,149,time
21376,weeks,unit
21377,can,0
21377,you,0
21377,generate,0
21377,report,0
21377,for,0
21377,last,0
21377,149,time
21377,month,unit
21378,can,0
21378,you,0
21378,generate,0
21378,report,0
21378,for,0
21378,last,0
21378,149,time
21378,months,unit
21379,can,0
21379,you,0
21379,generate,0
21379,report,0
21379,for,0
21379,last,0
21379,149,time
21379,year,unit
21380,can,0
21380,you,0
21380,generate,0
21380,report,0
21380,for,0
21380,last,0
21380,149,time
21380,years,unit
21381,can,0
21381,you,0
21381,generate,0
21381,report,0
21381,for,0
21381,last,0
21381,150,time
21381,hour,unit
21382,can,0
21382,you,0
21382,generate,0
21382,report,0
21382,for,0
21382,last,0
21382,150,time
21382,hr,unit
21383,can,0
21383,you,0
21383,generate,0
21383,report,0
21383,for,0
21383,last,0
21383,150,time
21383,day,unit
21384,can,0
21384,you,0
21384,generate,0
21384,report,0
21384,for,0
21384,last,0
21384,150,time
21384,days,unit
21385,can,0
21385,you,0
21385,generate,0
21385,report,0
21385,for,0
21385,last,0
21385,150,time
21385,week,unit
21386,can,0
21386,you,0
21386,generate,0
21386,report,0
21386,for,0
21386,last,0
21386,150,time
21386,weeks,unit
21387,can,0
21387,you,0
21387,generate,0
21387,report,0
21387,for,0
21387,last,0
21387,150,time
21387,month,unit
21388,can,0
21388,you,0
21388,generate,0
21388,report,0
21388,for,0
21388,last,0
21388,150,time
21388,months,unit
21389,can,0
21389,you,0
21389,generate,0
21389,report,0
21389,for,0
21389,last,0
21389,150,time
21389,year,unit
21390,can,0
21390,you,0
21390,generate,0
21390,report,0
21390,for,0
21390,last,0
21390,150,time
21390,years,unit
21391,can,0
21391,you,0
21391,generate,0
21391,report,0
21391,for,0
21391,last,0
21391,151,time
21391,hour,unit
21392,can,0
21392,you,0
21392,generate,0
21392,report,0
21392,for,0
21392,last,0
21392,151,time
21392,hr,unit
21393,can,0
21393,you,0
21393,generate,0
21393,report,0
21393,for,0
21393,last,0
21393,151,time
21393,day,unit
21394,can,0
21394,you,0
21394,generate,0
21394,report,0
21394,for,0
21394,last,0
21394,151,time
21394,days,unit
21395,can,0
21395,you,0
21395,generate,0
21395,report,0
21395,for,0
21395,last,0
21395,151,time
21395,week,unit
21396,can,0
21396,you,0
21396,generate,0
21396,report,0
21396,for,0
21396,last,0
21396,151,time
21396,weeks,unit
21397,can,0
21397,you,0
21397,generate,0
21397,report,0
21397,for,0
21397,last,0
21397,151,time
21397,month,unit
21398,can,0
21398,you,0
21398,generate,0
21398,report,0
21398,for,0
21398,last,0
21398,151,time
21398,months,unit
21399,can,0
21399,you,0
21399,generate,0
21399,report,0
21399,for,0
21399,last,0
21399,151,time
21399,year,unit
21400,can,0
21400,you,0
21400,generate,0
21400,report,0
21400,for,0
21400,last,0
21400,151,time
21400,years,unit
21401,can,0
21401,you,0
21401,generate,0
21401,report,0
21401,for,0
21401,last,0
21401,152,time
21401,hour,unit
21402,can,0
21402,you,0
21402,generate,0
21402,report,0
21402,for,0
21402,last,0
21402,152,time
21402,hr,unit
21403,can,0
21403,you,0
21403,generate,0
21403,report,0
21403,for,0
21403,last,0
21403,152,time
21403,day,unit
21404,can,0
21404,you,0
21404,generate,0
21404,report,0
21404,for,0
21404,last,0
21404,152,time
21404,days,unit
21405,can,0
21405,you,0
21405,generate,0
21405,report,0
21405,for,0
21405,last,0
21405,152,time
21405,week,unit
21406,can,0
21406,you,0
21406,generate,0
21406,report,0
21406,for,0
21406,last,0
21406,152,time
21406,weeks,unit
21407,can,0
21407,you,0
21407,generate,0
21407,report,0
21407,for,0
21407,last,0
21407,152,time
21407,month,unit
21408,can,0
21408,you,0
21408,generate,0
21408,report,0
21408,for,0
21408,last,0
21408,152,time
21408,months,unit
21409,can,0
21409,you,0
21409,generate,0
21409,report,0
21409,for,0
21409,last,0
21409,152,time
21409,year,unit
21410,can,0
21410,you,0
21410,generate,0
21410,report,0
21410,for,0
21410,last,0
21410,152,time
21410,years,unit
21411,can,0
21411,you,0
21411,generate,0
21411,report,0
21411,for,0
21411,last,0
21411,153,time
21411,hour,unit
21412,can,0
21412,you,0
21412,generate,0
21412,report,0
21412,for,0
21412,last,0
21412,153,time
21412,hr,unit
21413,can,0
21413,you,0
21413,generate,0
21413,report,0
21413,for,0
21413,last,0
21413,153,time
21413,day,unit
21414,can,0
21414,you,0
21414,generate,0
21414,report,0
21414,for,0
21414,last,0
21414,153,time
21414,days,unit
21415,can,0
21415,you,0
21415,generate,0
21415,report,0
21415,for,0
21415,last,0
21415,153,time
21415,week,unit
21416,can,0
21416,you,0
21416,generate,0
21416,report,0
21416,for,0
21416,last,0
21416,153,time
21416,weeks,unit
21417,can,0
21417,you,0
21417,generate,0
21417,report,0
21417,for,0
21417,last,0
21417,153,time
21417,month,unit
21418,can,0
21418,you,0
21418,generate,0
21418,report,0
21418,for,0
21418,last,0
21418,153,time
21418,months,unit
21419,can,0
21419,you,0
21419,generate,0
21419,report,0
21419,for,0
21419,last,0
21419,153,time
21419,year,unit
21420,can,0
21420,you,0
21420,generate,0
21420,report,0
21420,for,0
21420,last,0
21420,153,time
21420,years,unit
21421,can,0
21421,you,0
21421,generate,0
21421,report,0
21421,for,0
21421,last,0
21421,154,time
21421,hour,unit
21422,can,0
21422,you,0
21422,generate,0
21422,report,0
21422,for,0
21422,last,0
21422,154,time
21422,hr,unit
21423,can,0
21423,you,0
21423,generate,0
21423,report,0
21423,for,0
21423,last,0
21423,154,time
21423,day,unit
21424,can,0
21424,you,0
21424,generate,0
21424,report,0
21424,for,0
21424,last,0
21424,154,time
21424,days,unit
21425,can,0
21425,you,0
21425,generate,0
21425,report,0
21425,for,0
21425,last,0
21425,154,time
21425,week,unit
21426,can,0
21426,you,0
21426,generate,0
21426,report,0
21426,for,0
21426,last,0
21426,154,time
21426,weeks,unit
21427,can,0
21427,you,0
21427,generate,0
21427,report,0
21427,for,0
21427,last,0
21427,154,time
21427,month,unit
21428,can,0
21428,you,0
21428,generate,0
21428,report,0
21428,for,0
21428,last,0
21428,154,time
21428,months,unit
21429,can,0
21429,you,0
21429,generate,0
21429,report,0
21429,for,0
21429,last,0
21429,154,time
21429,year,unit
21430,can,0
21430,you,0
21430,generate,0
21430,report,0
21430,for,0
21430,last,0
21430,154,time
21430,years,unit
21431,can,0
21431,you,0
21431,generate,0
21431,report,0
21431,for,0
21431,last,0
21431,155,time
21431,hour,unit
21432,can,0
21432,you,0
21432,generate,0
21432,report,0
21432,for,0
21432,last,0
21432,155,time
21432,hr,unit
21433,can,0
21433,you,0
21433,generate,0
21433,report,0
21433,for,0
21433,last,0
21433,155,time
21433,day,unit
21434,can,0
21434,you,0
21434,generate,0
21434,report,0
21434,for,0
21434,last,0
21434,155,time
21434,days,unit
21435,can,0
21435,you,0
21435,generate,0
21435,report,0
21435,for,0
21435,last,0
21435,155,time
21435,week,unit
21436,can,0
21436,you,0
21436,generate,0
21436,report,0
21436,for,0
21436,last,0
21436,155,time
21436,weeks,unit
21437,can,0
21437,you,0
21437,generate,0
21437,report,0
21437,for,0
21437,last,0
21437,155,time
21437,month,unit
21438,can,0
21438,you,0
21438,generate,0
21438,report,0
21438,for,0
21438,last,0
21438,155,time
21438,months,unit
21439,can,0
21439,you,0
21439,generate,0
21439,report,0
21439,for,0
21439,last,0
21439,155,time
21439,year,unit
21440,can,0
21440,you,0
21440,generate,0
21440,report,0
21440,for,0
21440,last,0
21440,155,time
21440,years,unit
21441,can,0
21441,you,0
21441,generate,0
21441,report,0
21441,for,0
21441,last,0
21441,156,time
21441,hour,unit
21442,can,0
21442,you,0
21442,generate,0
21442,report,0
21442,for,0
21442,last,0
21442,156,time
21442,hr,unit
21443,can,0
21443,you,0
21443,generate,0
21443,report,0
21443,for,0
21443,last,0
21443,156,time
21443,day,unit
21444,can,0
21444,you,0
21444,generate,0
21444,report,0
21444,for,0
21444,last,0
21444,156,time
21444,days,unit
21445,can,0
21445,you,0
21445,generate,0
21445,report,0
21445,for,0
21445,last,0
21445,156,time
21445,week,unit
21446,can,0
21446,you,0
21446,generate,0
21446,report,0
21446,for,0
21446,last,0
21446,156,time
21446,weeks,unit
21447,can,0
21447,you,0
21447,generate,0
21447,report,0
21447,for,0
21447,last,0
21447,156,time
21447,month,unit
21448,can,0
21448,you,0
21448,generate,0
21448,report,0
21448,for,0
21448,last,0
21448,156,time
21448,months,unit
21449,can,0
21449,you,0
21449,generate,0
21449,report,0
21449,for,0
21449,last,0
21449,156,time
21449,year,unit
21450,can,0
21450,you,0
21450,generate,0
21450,report,0
21450,for,0
21450,last,0
21450,156,time
21450,years,unit
21451,can,0
21451,you,0
21451,generate,0
21451,report,0
21451,for,0
21451,last,0
21451,157,time
21451,hour,unit
21452,can,0
21452,you,0
21452,generate,0
21452,report,0
21452,for,0
21452,last,0
21452,157,time
21452,hr,unit
21453,can,0
21453,you,0
21453,generate,0
21453,report,0
21453,for,0
21453,last,0
21453,157,time
21453,day,unit
21454,can,0
21454,you,0
21454,generate,0
21454,report,0
21454,for,0
21454,last,0
21454,157,time
21454,days,unit
21455,can,0
21455,you,0
21455,generate,0
21455,report,0
21455,for,0
21455,last,0
21455,157,time
21455,week,unit
21456,can,0
21456,you,0
21456,generate,0
21456,report,0
21456,for,0
21456,last,0
21456,157,time
21456,weeks,unit
21457,can,0
21457,you,0
21457,generate,0
21457,report,0
21457,for,0
21457,last,0
21457,157,time
21457,month,unit
21458,can,0
21458,you,0
21458,generate,0
21458,report,0
21458,for,0
21458,last,0
21458,157,time
21458,months,unit
21459,can,0
21459,you,0
21459,generate,0
21459,report,0
21459,for,0
21459,last,0
21459,157,time
21459,year,unit
21460,can,0
21460,you,0
21460,generate,0
21460,report,0
21460,for,0
21460,last,0
21460,157,time
21460,years,unit
21461,can,0
21461,you,0
21461,generate,0
21461,report,0
21461,for,0
21461,last,0
21461,158,time
21461,hour,unit
21462,can,0
21462,you,0
21462,generate,0
21462,report,0
21462,for,0
21462,last,0
21462,158,time
21462,hr,unit
21463,can,0
21463,you,0
21463,generate,0
21463,report,0
21463,for,0
21463,last,0
21463,158,time
21463,day,unit
21464,can,0
21464,you,0
21464,generate,0
21464,report,0
21464,for,0
21464,last,0
21464,158,time
21464,days,unit
21465,can,0
21465,you,0
21465,generate,0
21465,report,0
21465,for,0
21465,last,0
21465,158,time
21465,week,unit
21466,can,0
21466,you,0
21466,generate,0
21466,report,0
21466,for,0
21466,last,0
21466,158,time
21466,weeks,unit
21467,can,0
21467,you,0
21467,generate,0
21467,report,0
21467,for,0
21467,last,0
21467,158,time
21467,month,unit
21468,can,0
21468,you,0
21468,generate,0
21468,report,0
21468,for,0
21468,last,0
21468,158,time
21468,months,unit
21469,can,0
21469,you,0
21469,generate,0
21469,report,0
21469,for,0
21469,last,0
21469,158,time
21469,year,unit
21470,can,0
21470,you,0
21470,generate,0
21470,report,0
21470,for,0
21470,last,0
21470,158,time
21470,years,unit
21471,can,0
21471,you,0
21471,generate,0
21471,report,0
21471,for,0
21471,last,0
21471,159,time
21471,hour,unit
21472,can,0
21472,you,0
21472,generate,0
21472,report,0
21472,for,0
21472,last,0
21472,159,time
21472,hr,unit
21473,can,0
21473,you,0
21473,generate,0
21473,report,0
21473,for,0
21473,last,0
21473,159,time
21473,day,unit
21474,can,0
21474,you,0
21474,generate,0
21474,report,0
21474,for,0
21474,last,0
21474,159,time
21474,days,unit
21475,can,0
21475,you,0
21475,generate,0
21475,report,0
21475,for,0
21475,last,0
21475,159,time
21475,week,unit
21476,can,0
21476,you,0
21476,generate,0
21476,report,0
21476,for,0
21476,last,0
21476,159,time
21476,weeks,unit
21477,can,0
21477,you,0
21477,generate,0
21477,report,0
21477,for,0
21477,last,0
21477,159,time
21477,month,unit
21478,can,0
21478,you,0
21478,generate,0
21478,report,0
21478,for,0
21478,last,0
21478,159,time
21478,months,unit
21479,can,0
21479,you,0
21479,generate,0
21479,report,0
21479,for,0
21479,last,0
21479,159,time
21479,year,unit
21480,can,0
21480,you,0
21480,generate,0
21480,report,0
21480,for,0
21480,last,0
21480,159,time
21480,years,unit
21481,can,0
21481,you,0
21481,generate,0
21481,report,0
21481,for,0
21481,last,0
21481,160,time
21481,hour,unit
21482,can,0
21482,you,0
21482,generate,0
21482,report,0
21482,for,0
21482,last,0
21482,160,time
21482,hr,unit
21483,can,0
21483,you,0
21483,generate,0
21483,report,0
21483,for,0
21483,last,0
21483,160,time
21483,day,unit
21484,can,0
21484,you,0
21484,generate,0
21484,report,0
21484,for,0
21484,last,0
21484,160,time
21484,days,unit
21485,can,0
21485,you,0
21485,generate,0
21485,report,0
21485,for,0
21485,last,0
21485,160,time
21485,week,unit
21486,can,0
21486,you,0
21486,generate,0
21486,report,0
21486,for,0
21486,last,0
21486,160,time
21486,weeks,unit
21487,can,0
21487,you,0
21487,generate,0
21487,report,0
21487,for,0
21487,last,0
21487,160,time
21487,month,unit
21488,can,0
21488,you,0
21488,generate,0
21488,report,0
21488,for,0
21488,last,0
21488,160,time
21488,months,unit
21489,can,0
21489,you,0
21489,generate,0
21489,report,0
21489,for,0
21489,last,0
21489,160,time
21489,year,unit
21490,can,0
21490,you,0
21490,generate,0
21490,report,0
21490,for,0
21490,last,0
21490,160,time
21490,years,unit
21491,can,0
21491,you,0
21491,generate,0
21491,report,0
21491,for,0
21491,last,0
21491,161,time
21491,hour,unit
21492,can,0
21492,you,0
21492,generate,0
21492,report,0
21492,for,0
21492,last,0
21492,161,time
21492,hr,unit
21493,can,0
21493,you,0
21493,generate,0
21493,report,0
21493,for,0
21493,last,0
21493,161,time
21493,day,unit
21494,can,0
21494,you,0
21494,generate,0
21494,report,0
21494,for,0
21494,last,0
21494,161,time
21494,days,unit
21495,can,0
21495,you,0
21495,generate,0
21495,report,0
21495,for,0
21495,last,0
21495,161,time
21495,week,unit
21496,can,0
21496,you,0
21496,generate,0
21496,report,0
21496,for,0
21496,last,0
21496,161,time
21496,weeks,unit
21497,can,0
21497,you,0
21497,generate,0
21497,report,0
21497,for,0
21497,last,0
21497,161,time
21497,month,unit
21498,can,0
21498,you,0
21498,generate,0
21498,report,0
21498,for,0
21498,last,0
21498,161,time
21498,months,unit
21499,can,0
21499,you,0
21499,generate,0
21499,report,0
21499,for,0
21499,last,0
21499,161,time
21499,year,unit
21500,can,0
21500,you,0
21500,generate,0
21500,report,0
21500,for,0
21500,last,0
21500,161,time
21500,years,unit
21501,can,0
21501,you,0
21501,generate,0
21501,report,0
21501,for,0
21501,last,0
21501,162,time
21501,hour,unit
21502,can,0
21502,you,0
21502,generate,0
21502,report,0
21502,for,0
21502,last,0
21502,162,time
21502,hr,unit
21503,can,0
21503,you,0
21503,generate,0
21503,report,0
21503,for,0
21503,last,0
21503,162,time
21503,day,unit
21504,can,0
21504,you,0
21504,generate,0
21504,report,0
21504,for,0
21504,last,0
21504,162,time
21504,days,unit
21505,can,0
21505,you,0
21505,generate,0
21505,report,0
21505,for,0
21505,last,0
21505,162,time
21505,week,unit
21506,can,0
21506,you,0
21506,generate,0
21506,report,0
21506,for,0
21506,last,0
21506,162,time
21506,weeks,unit
21507,can,0
21507,you,0
21507,generate,0
21507,report,0
21507,for,0
21507,last,0
21507,162,time
21507,month,unit
21508,can,0
21508,you,0
21508,generate,0
21508,report,0
21508,for,0
21508,last,0
21508,162,time
21508,months,unit
21509,can,0
21509,you,0
21509,generate,0
21509,report,0
21509,for,0
21509,last,0
21509,162,time
21509,year,unit
21510,can,0
21510,you,0
21510,generate,0
21510,report,0
21510,for,0
21510,last,0
21510,162,time
21510,years,unit
21511,can,0
21511,you,0
21511,generate,0
21511,report,0
21511,for,0
21511,last,0
21511,163,time
21511,hour,unit
21512,can,0
21512,you,0
21512,generate,0
21512,report,0
21512,for,0
21512,last,0
21512,163,time
21512,hr,unit
21513,can,0
21513,you,0
21513,generate,0
21513,report,0
21513,for,0
21513,last,0
21513,163,time
21513,day,unit
21514,can,0
21514,you,0
21514,generate,0
21514,report,0
21514,for,0
21514,last,0
21514,163,time
21514,days,unit
21515,can,0
21515,you,0
21515,generate,0
21515,report,0
21515,for,0
21515,last,0
21515,163,time
21515,week,unit
21516,can,0
21516,you,0
21516,generate,0
21516,report,0
21516,for,0
21516,last,0
21516,163,time
21516,weeks,unit
21517,can,0
21517,you,0
21517,generate,0
21517,report,0
21517,for,0
21517,last,0
21517,163,time
21517,month,unit
21518,can,0
21518,you,0
21518,generate,0
21518,report,0
21518,for,0
21518,last,0
21518,163,time
21518,months,unit
21519,can,0
21519,you,0
21519,generate,0
21519,report,0
21519,for,0
21519,last,0
21519,163,time
21519,year,unit
21520,can,0
21520,you,0
21520,generate,0
21520,report,0
21520,for,0
21520,last,0
21520,163,time
21520,years,unit
21521,can,0
21521,you,0
21521,generate,0
21521,report,0
21521,for,0
21521,last,0
21521,164,time
21521,hour,unit
21522,can,0
21522,you,0
21522,generate,0
21522,report,0
21522,for,0
21522,last,0
21522,164,time
21522,hr,unit
21523,can,0
21523,you,0
21523,generate,0
21523,report,0
21523,for,0
21523,last,0
21523,164,time
21523,day,unit
21524,can,0
21524,you,0
21524,generate,0
21524,report,0
21524,for,0
21524,last,0
21524,164,time
21524,days,unit
21525,can,0
21525,you,0
21525,generate,0
21525,report,0
21525,for,0
21525,last,0
21525,164,time
21525,week,unit
21526,can,0
21526,you,0
21526,generate,0
21526,report,0
21526,for,0
21526,last,0
21526,164,time
21526,weeks,unit
21527,can,0
21527,you,0
21527,generate,0
21527,report,0
21527,for,0
21527,last,0
21527,164,time
21527,month,unit
21528,can,0
21528,you,0
21528,generate,0
21528,report,0
21528,for,0
21528,last,0
21528,164,time
21528,months,unit
21529,can,0
21529,you,0
21529,generate,0
21529,report,0
21529,for,0
21529,last,0
21529,164,time
21529,year,unit
21530,can,0
21530,you,0
21530,generate,0
21530,report,0
21530,for,0
21530,last,0
21530,164,time
21530,years,unit
21531,can,0
21531,you,0
21531,generate,0
21531,report,0
21531,for,0
21531,last,0
21531,165,time
21531,hour,unit
21532,can,0
21532,you,0
21532,generate,0
21532,report,0
21532,for,0
21532,last,0
21532,165,time
21532,hr,unit
21533,can,0
21533,you,0
21533,generate,0
21533,report,0
21533,for,0
21533,last,0
21533,165,time
21533,day,unit
21534,can,0
21534,you,0
21534,generate,0
21534,report,0
21534,for,0
21534,last,0
21534,165,time
21534,days,unit
21535,can,0
21535,you,0
21535,generate,0
21535,report,0
21535,for,0
21535,last,0
21535,165,time
21535,week,unit
21536,can,0
21536,you,0
21536,generate,0
21536,report,0
21536,for,0
21536,last,0
21536,165,time
21536,weeks,unit
21537,can,0
21537,you,0
21537,generate,0
21537,report,0
21537,for,0
21537,last,0
21537,165,time
21537,month,unit
21538,can,0
21538,you,0
21538,generate,0
21538,report,0
21538,for,0
21538,last,0
21538,165,time
21538,months,unit
21539,can,0
21539,you,0
21539,generate,0
21539,report,0
21539,for,0
21539,last,0
21539,165,time
21539,year,unit
21540,can,0
21540,you,0
21540,generate,0
21540,report,0
21540,for,0
21540,last,0
21540,165,time
21540,years,unit
21541,can,0
21541,you,0
21541,generate,0
21541,report,0
21541,for,0
21541,last,0
21541,166,time
21541,hour,unit
21542,can,0
21542,you,0
21542,generate,0
21542,report,0
21542,for,0
21542,last,0
21542,166,time
21542,hr,unit
21543,can,0
21543,you,0
21543,generate,0
21543,report,0
21543,for,0
21543,last,0
21543,166,time
21543,day,unit
21544,can,0
21544,you,0
21544,generate,0
21544,report,0
21544,for,0
21544,last,0
21544,166,time
21544,days,unit
21545,can,0
21545,you,0
21545,generate,0
21545,report,0
21545,for,0
21545,last,0
21545,166,time
21545,week,unit
21546,can,0
21546,you,0
21546,generate,0
21546,report,0
21546,for,0
21546,last,0
21546,166,time
21546,weeks,unit
21547,can,0
21547,you,0
21547,generate,0
21547,report,0
21547,for,0
21547,last,0
21547,166,time
21547,month,unit
21548,can,0
21548,you,0
21548,generate,0
21548,report,0
21548,for,0
21548,last,0
21548,166,time
21548,months,unit
21549,can,0
21549,you,0
21549,generate,0
21549,report,0
21549,for,0
21549,last,0
21549,166,time
21549,year,unit
21550,can,0
21550,you,0
21550,generate,0
21550,report,0
21550,for,0
21550,last,0
21550,166,time
21550,years,unit
21551,can,0
21551,you,0
21551,generate,0
21551,report,0
21551,for,0
21551,last,0
21551,167,time
21551,hour,unit
21552,can,0
21552,you,0
21552,generate,0
21552,report,0
21552,for,0
21552,last,0
21552,167,time
21552,hr,unit
21553,can,0
21553,you,0
21553,generate,0
21553,report,0
21553,for,0
21553,last,0
21553,167,time
21553,day,unit
21554,can,0
21554,you,0
21554,generate,0
21554,report,0
21554,for,0
21554,last,0
21554,167,time
21554,days,unit
21555,can,0
21555,you,0
21555,generate,0
21555,report,0
21555,for,0
21555,last,0
21555,167,time
21555,week,unit
21556,can,0
21556,you,0
21556,generate,0
21556,report,0
21556,for,0
21556,last,0
21556,167,time
21556,weeks,unit
21557,can,0
21557,you,0
21557,generate,0
21557,report,0
21557,for,0
21557,last,0
21557,167,time
21557,month,unit
21558,can,0
21558,you,0
21558,generate,0
21558,report,0
21558,for,0
21558,last,0
21558,167,time
21558,months,unit
21559,can,0
21559,you,0
21559,generate,0
21559,report,0
21559,for,0
21559,last,0
21559,167,time
21559,year,unit
21560,can,0
21560,you,0
21560,generate,0
21560,report,0
21560,for,0
21560,last,0
21560,167,time
21560,years,unit
21561,can,0
21561,you,0
21561,generate,0
21561,report,0
21561,for,0
21561,last,0
21561,168,time
21561,hour,unit
21562,can,0
21562,you,0
21562,generate,0
21562,report,0
21562,for,0
21562,last,0
21562,168,time
21562,hr,unit
21563,can,0
21563,you,0
21563,generate,0
21563,report,0
21563,for,0
21563,last,0
21563,168,time
21563,day,unit
21564,can,0
21564,you,0
21564,generate,0
21564,report,0
21564,for,0
21564,last,0
21564,168,time
21564,days,unit
21565,can,0
21565,you,0
21565,generate,0
21565,report,0
21565,for,0
21565,last,0
21565,168,time
21565,week,unit
21566,can,0
21566,you,0
21566,generate,0
21566,report,0
21566,for,0
21566,last,0
21566,168,time
21566,weeks,unit
21567,can,0
21567,you,0
21567,generate,0
21567,report,0
21567,for,0
21567,last,0
21567,168,time
21567,month,unit
21568,can,0
21568,you,0
21568,generate,0
21568,report,0
21568,for,0
21568,last,0
21568,168,time
21568,months,unit
21569,can,0
21569,you,0
21569,generate,0
21569,report,0
21569,for,0
21569,last,0
21569,168,time
21569,year,unit
21570,can,0
21570,you,0
21570,generate,0
21570,report,0
21570,for,0
21570,last,0
21570,168,time
21570,years,unit
21571,can,0
21571,you,0
21571,generate,0
21571,report,0
21571,for,0
21571,last,0
21571,169,time
21571,hour,unit
21572,can,0
21572,you,0
21572,generate,0
21572,report,0
21572,for,0
21572,last,0
21572,169,time
21572,hr,unit
21573,can,0
21573,you,0
21573,generate,0
21573,report,0
21573,for,0
21573,last,0
21573,169,time
21573,day,unit
21574,can,0
21574,you,0
21574,generate,0
21574,report,0
21574,for,0
21574,last,0
21574,169,time
21574,days,unit
21575,can,0
21575,you,0
21575,generate,0
21575,report,0
21575,for,0
21575,last,0
21575,169,time
21575,week,unit
21576,can,0
21576,you,0
21576,generate,0
21576,report,0
21576,for,0
21576,last,0
21576,169,time
21576,weeks,unit
21577,can,0
21577,you,0
21577,generate,0
21577,report,0
21577,for,0
21577,last,0
21577,169,time
21577,month,unit
21578,can,0
21578,you,0
21578,generate,0
21578,report,0
21578,for,0
21578,last,0
21578,169,time
21578,months,unit
21579,can,0
21579,you,0
21579,generate,0
21579,report,0
21579,for,0
21579,last,0
21579,169,time
21579,year,unit
21580,can,0
21580,you,0
21580,generate,0
21580,report,0
21580,for,0
21580,last,0
21580,169,time
21580,years,unit
21581,can,0
21581,you,0
21581,generate,0
21581,report,0
21581,for,0
21581,last,0
21581,170,time
21581,hour,unit
21582,can,0
21582,you,0
21582,generate,0
21582,report,0
21582,for,0
21582,last,0
21582,170,time
21582,hr,unit
21583,can,0
21583,you,0
21583,generate,0
21583,report,0
21583,for,0
21583,last,0
21583,170,time
21583,day,unit
21584,can,0
21584,you,0
21584,generate,0
21584,report,0
21584,for,0
21584,last,0
21584,170,time
21584,days,unit
21585,can,0
21585,you,0
21585,generate,0
21585,report,0
21585,for,0
21585,last,0
21585,170,time
21585,week,unit
21586,can,0
21586,you,0
21586,generate,0
21586,report,0
21586,for,0
21586,last,0
21586,170,time
21586,weeks,unit
21587,can,0
21587,you,0
21587,generate,0
21587,report,0
21587,for,0
21587,last,0
21587,170,time
21587,month,unit
21588,can,0
21588,you,0
21588,generate,0
21588,report,0
21588,for,0
21588,last,0
21588,170,time
21588,months,unit
21589,can,0
21589,you,0
21589,generate,0
21589,report,0
21589,for,0
21589,last,0
21589,170,time
21589,year,unit
21590,can,0
21590,you,0
21590,generate,0
21590,report,0
21590,for,0
21590,last,0
21590,170,time
21590,years,unit
21591,can,0
21591,you,0
21591,generate,0
21591,report,0
21591,for,0
21591,last,0
21591,171,time
21591,hour,unit
21592,can,0
21592,you,0
21592,generate,0
21592,report,0
21592,for,0
21592,last,0
21592,171,time
21592,hr,unit
21593,can,0
21593,you,0
21593,generate,0
21593,report,0
21593,for,0
21593,last,0
21593,171,time
21593,day,unit
21594,can,0
21594,you,0
21594,generate,0
21594,report,0
21594,for,0
21594,last,0
21594,171,time
21594,days,unit
21595,can,0
21595,you,0
21595,generate,0
21595,report,0
21595,for,0
21595,last,0
21595,171,time
21595,week,unit
21596,can,0
21596,you,0
21596,generate,0
21596,report,0
21596,for,0
21596,last,0
21596,171,time
21596,weeks,unit
21597,can,0
21597,you,0
21597,generate,0
21597,report,0
21597,for,0
21597,last,0
21597,171,time
21597,month,unit
21598,can,0
21598,you,0
21598,generate,0
21598,report,0
21598,for,0
21598,last,0
21598,171,time
21598,months,unit
21599,can,0
21599,you,0
21599,generate,0
21599,report,0
21599,for,0
21599,last,0
21599,171,time
21599,year,unit
21600,can,0
21600,you,0
21600,generate,0
21600,report,0
21600,for,0
21600,last,0
21600,171,time
21600,years,unit
21601,can,0
21601,you,0
21601,generate,0
21601,report,0
21601,for,0
21601,last,0
21601,172,time
21601,hour,unit
21602,can,0
21602,you,0
21602,generate,0
21602,report,0
21602,for,0
21602,last,0
21602,172,time
21602,hr,unit
21603,can,0
21603,you,0
21603,generate,0
21603,report,0
21603,for,0
21603,last,0
21603,172,time
21603,day,unit
21604,can,0
21604,you,0
21604,generate,0
21604,report,0
21604,for,0
21604,last,0
21604,172,time
21604,days,unit
21605,can,0
21605,you,0
21605,generate,0
21605,report,0
21605,for,0
21605,last,0
21605,172,time
21605,week,unit
21606,can,0
21606,you,0
21606,generate,0
21606,report,0
21606,for,0
21606,last,0
21606,172,time
21606,weeks,unit
21607,can,0
21607,you,0
21607,generate,0
21607,report,0
21607,for,0
21607,last,0
21607,172,time
21607,month,unit
21608,can,0
21608,you,0
21608,generate,0
21608,report,0
21608,for,0
21608,last,0
21608,172,time
21608,months,unit
21609,can,0
21609,you,0
21609,generate,0
21609,report,0
21609,for,0
21609,last,0
21609,172,time
21609,year,unit
